Class Name,HasT,#Bugs,#BugsBinary,#Blocker,#Critical,#Major,#Normal,#Minor,#Trivial,WMC,CBO,RFC,Ca,Ce,LOC,Qi,FANIN,"d(LOC,FANIN)","d(Qi,FANIN)","d(WMC,FANIN)","d( WMC,CBO)","d(Qi,CBO)","d(LOC, CBO)","d(LOC, Ce)","d(LOC, Ca)","d(WMC, Ce)","d(WMC, Ca)",Risk1,TLOC,"d(RFC,d(LOC, Ca))","d(RFC, Ca)","d(LOC,d(RFC, Ca))","d(LOC, RFC, Ca)","d(d(LOC,Ce),d(RFC, Ca))","d(LOC, WMC)","d(d(LOC,WMC),d(RFC, Ca))","D(d(LOC,RFC), d(LOC,Ca), d(RFC, Ca))","d(LOC, RFC)","d(WMC, RFC)",#Hbugs,#Mbugs,#Lbugs,#Nbugs,#Severity,#Score,#Risk
org.apache.tools.ant.taskdefs.optional.extension.LibraryDisplayer,0,0,0,0,0,0,0,0,0,6,5,26,1,4,211,0.838976193,2,4350.807396,425.0000305,440.023863,506.9832344,494.0000262,4358.088572,4330.125749,4358.429648,118.6802427,509.9068542,0,,335.578085,561.8300455,4330.019367,4366.297402,211.406188,4331.500433,211.4817586,1871807.012,18749162,13258,0,0,0,0,0,0,0
org.apache.tools.ant.util.DOMUtils,0,0,0,0,0,0,0,0,0,7,3,15,2,1,66,0.960385099,3,4495.041824,424.0000019,438.7994986,508.7091507,496.0000016,4502.403913,4475.144802,4502.403913,118.5959527,508.7091507,0,,280.7973783,566.1669365,4475.00829,4510.672899,66.54990251,4476.426477,66.7172093,595071.0037,20025898,13042,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.condition.HasMethod,0,0,0,0,0,0,0,0,0,12,7,37,0,7,231,0.001213516,1,4331.001732,426.0011709,439.4769619,503.7142047,492.0010138,4337.990779,4310.104407,4338.675374,112.0892502,509.5762946,0,,340.0651597,557.6782226,4310.033932,4345.929705,231.6626396,4311.35292,231.8639733,2044618.013,18576351,11915,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.ssh.ScpFromMessage,0,0,0,0,0,0,0,0,0,9,6,50,2,4,404,1,1,4158.875449,426,440.2238067,505.3414687,493,4166.271475,4137.131615,4166.627533,115.8015544,508.2686298,0,,466.7306877,550.1454353,4137.07335,4173.419341,404.7536792,4138.488855,404.8466638,3505962.023,17115007,12559,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.Patch,0,0,0,0,0,0,0,0,0,11,10,39,0,10,247,0.757176413,1,4315.079605,426.0000692,439.7237769,501.000998,489.0000603,4321.753926,4294.084885,4322.781512,112.2942563,509.7891721,0,,349.5573552,556.7809264,4294.037726,4329.946997,247.7048577,4295.383219,247.8565187,2182284.014,18438685,12130,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.depend.constantpool.ClassCPInfo,0,0,0,0,0,0,0,0,0,5,7,14,6,3,51,0.250161916,8,4509.507845,419.000671,434.4951093,505.2613185,492.0005714,4516.875469,4490.128729,4516.875469,119.9208072,505.2613185,0,,278.750178,563.1518445,4490.015059,4525.17845,52.31501452,4491.472476,52.41900153,460595.003,20160374,13499,0,0,0,0,0,0,0
org.apache.tools.ant.types.resources.Tokens,0,0,0,0,0,0,0,0,0,5,10,27,0,10,146,0.561072982,2,4415.501104,425.0002267,440.2839993,502.340522,489.000197,4422.12008,4395.082934,4423.124348,118.1270502,511.1056642,0,,298.56955,562.2499444,4395.017864,4430.818209,146.588519,4396.504293,146.6174509,1304683.008,19316286,13486,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.clearcase.CCUnCheckout,0,0,0,0,0,0,0,0,0,5,7,27,0,7,109,0.837167373,2,4452.330738,425.0000312,440.2839993,505.2613185,492.0000269,4459.225045,4432.101533,4459.89103,118.8486432,511.1056642,0,,282.5487414,562.2499444,4432.017715,4467.521572,109.7510538,4433.491739,109.8108514,978084.0061,19642885,13486,0,0,0,0,0,0,0
org.apache.tools.ant.util.ContainerMapper,0,0,0,0,0,0,0,0,0,8,4,17,3,2,89,0.577311162,2,4472.239819,425.0002102,439.5099544,507.5125614,495.0001805,4479.434004,4452.137576,4479.434004,117.3413823,507.5125614,0,,285.1413981,564.3279189,4452.012271,4487.624093,89.60905852,4453.408582,89.78722751,800394.005,19820575,12815,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.LoadResource,0,0,0,0,0,0,0,0,0,8,10,45,1,9,336,0.536800789,1,4226.523512,426.0002518,440.4770142,501.662237,489.0002194,4233.337454,4205.093221,4234.269004,115.4469575,509.4634432,0,,412.9204166,553.2250898,4205.055249,4241.236023,336.7323066,4206.491293,336.7845244,2938701.019,17682268,12787,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.extension.JarLibDisplayTask,0,0,0,0,0,0,0,0,0,5,6,26,0,6,141,0.93995262,2,4420.477915,425.0000042,440.2839993,506.2351232,493.0000037,4427.53306,4400.109203,4428.092592,119.1049957,511.1056642,0,,297.0702699,562.7148479,4400.016544,4435.836787,141.5409108,4401.502584,141.5977192,1260707.008,19360262,13487,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.rmic.KaffeRmic,0,0,0,0,0,0,0,0,0,5,9,25,1,8,137,2.54061E-32,2,4424.459402,425.0011765,440.2839993,503.3140173,490.0010204,4431.175465,4404.09548,4431.954986,118.6001686,510.1313556,0,,296.1570644,562.2970745,4404.017693,4439.75157,137.6068356,4405.50122,137.6513087,1225490.008,19395479,13488,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.unix.Chgrp,0,0,0,0,0,0,0,0,0,4,4,16,0,4,52,0.490395671,10,4508.326741,417.0003114,432.8336863,508.4102674,495.0002623,4516.209251,4489.121295,4516.539051,120.6026534,511.331595,0,,276.8469826,567.4398647,4489.006002,4524.72198,52.52906621,4490.498525,52.60151635,469576.0029,20151393,13728,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.unix.Chown,0,0,0,0,0,0,0,0,0,4,4,16,0,4,52,0.490395671,10,4508.326741,417.0003114,432.8336863,508.4102674,495.0002623,4516.209251,4489.121295,4516.539051,120.6026534,511.331595,0,,276.8469826,567.4398647,4489.006002,4524.72198,52.52906621,4490.498525,52.60151635,469576.0029,20151393,13728,0,0,0,0,0,0,0
org.apache.tools.ant.types.AntFilterReader,0,0,0,0,0,0,0,0,0,10,8,32,2,6,166,0.002535912,1,4395.691186,426.0011678,439.9727264,503.1709451,491.0010132,4402.4659,4375.109827,4403.026346,114.2847321,508.0511785,0,,304.6158539,558.1684334,4375.03154,4410.462221,166.8540975,4376.382639,167.0308016,1480088.009,19140881,12356,0,0,0,0,0,0,0
org.apache.tools.ant.filters.LineContainsRegExp,0,0,0,0,0,0,0,0,0,10,7,32,1,6,221,0.927687698,1,4340.953352,426.0000061,439.9727264,504.146804,492.0000053,4347.926402,4320.111225,4348.495027,114.2847321,509.0275042,0,,337.2975991,559.0572421,4320.028615,4356.02399,221.5822355,4321.400236,221.7432153,1958313.012,18662656,12356,0,0,0,0,0,0,0
org.apache.tools.ant.input.InputRequest,0,0,0,0,0,0,0,0,0,7,6,9,6,0,42,0.959879902,6,4518.654888,421.0000019,435.901365,505.7845391,493.0000016,4525.930843,4499.152142,4525.822025,118.9033221,504.8098652,0,,282.1875933,565.6014498,4499.009364,4534.413523,42.97454196,4500.418869,43.1539908,379689.0025,20241280,13048,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.native2ascii.KaffeNative2Ascii,0,0,0,0,0,0,0,0,0,5,8,16,1,7,77,0.878302596,3,4484.090989,424.0000175,439.3187909,504.2876163,491.0000151,4490.92162,4464.100805,4491.58157,118.8486432,510.1313556,0,,282.5626002,566.5624414,4464.007565,4499.809885,77.47122411,4465.481049,77.54098176,693401.0043,19927568,13497,0,0,0,0,0,0,0
org.apache.tools.ant.filters.TailFilter,0,0,0,0,0,0,0,0,0,10,5,30,1,4,328,0.921356999,1,4234.482849,426.0000073,439.9727264,506.0988046,494.0000063,4241.863388,4213.129241,4242.213809,114.8433716,509.0275042,0,,415.6641448,559.9758923,4213.026013,4250.052,328.3395888,4214.435787,328.4832936,2871342.019,17749627,12358,0,0,0,0,0,0,0
org.apache.tools.zip.UnrecognizedExtraField,0,0,0,0,0,0,0,0,0,10,3,13,1,2,76,0.952571427,2,4485.181156,425.0000026,439.0045558,508.0511785,496.0000023,4492.464914,4465.137176,4492.575431,115.4339638,509.0275042,0,,285.1867464,568.0088027,4465.005136,4500.984226,76.29882943,4466.354778,76.53070868,684469.0042,19936500,12375,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.AntlibDefinition,0,0,0,0,0,0,0,0,0,5,6,12,4,2,48,0.982259664,6,4512.681021,421.0000004,436.4241057,506.2351232,493.0000003,4519.966593,4493.136321,4520.075774,120.2081528,507.2090299,0,,280.1498325,565.8727772,4493.008831,4528.494341,48.81818349,4494.471493,48.93147865,433644.0028,20187325,13501,0,0,0,0,0,0,0
org.apache.tools.ant.types.resources.BCFileSet,0,0,0,0,0,0,0,0,0,4,5,19,0,5,57,3.77292E-06,4,4503.907748,423.001182,438.6171451,507.4366956,494.0010121,4511.129792,4484.114182,4511.569572,120.3328717,511.331595,0,,274.8792015,566.0079505,4484.008582,4519.58195,57.69162298,4485.500195,57.75525924,514444.0032,20106525,13725,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.depend.constantpool.StringCPInfo,0,0,0,0,0,0,0,0,0,4,4,16,1,4,46,0.250161916,7,4514.579161,420.0006694,435.7246837,508.4102674,495.0005679,4522.17315,4495.121133,4522.392508,120.6026534,510.3577177,0,,275.8164242,566.5624414,4495.007513,4530.564865,46.74191704,4496.496525,46.81575527,415672.0026,20205297,13728,0,0,0,0,0,0,0
org.apache.tools.ant.types.selectors.MajoritySelector,0,0,0,0,0,0,0,0,0,4,7,15,6,2,77,0.22335687,9,4483.527629,418.0007215,433.7971876,505.4898614,492.000613,4491.031062,4464.137207,4491.031062,121.1651765,505.4898614,0,,283.674448,562.6659755,4464.016439,4499.320949,77.94492525,4465.506914,78.02463515,693400.0044,19927569,13729,0,0,0,0,0,0,0
org.apache.tools.tar.TarUtils,0,0,0,0,0,0,0,0,0,8,1,14,1,0,271,0.851980538,2,4291.098344,425.0000258,439.5099544,510.4390267,498.000022,4298.942195,4270.160301,4298.826468,117.9533806,509.4634432,0,,384.1786281,567.5253298,4270.006164,4307.549768,271.0716964,4271.4686,271.213744,2387795.015,18233174,12818,0,0,0,0,0,0,0
org.apache.tools.bzip2.CRC,0,0,0,0,0,0,0,0,0,8,2,9,2,0,1107,0.954957441,3,3460.076878,424.0000024,438.5430424,509.4634432,497.000002,3469.778811,3434.199324,3469.635716,117.9533806,508.4879546,0,,1133.358473,569.0843523,3434.004725,3480.835101,1106.950213,3435.825956,1106.773981,8828334.068,11792635,12823,0,0,0,0,0,0,0
org.apache.tools.ant.types.resources.selectors.Compare,0,0,0,0,0,0,0,0,0,8,11,33,0,11,167,0.352936775,1,4394.695894,426.0004914,440.4770142,500.6875273,488.000429,4401.138489,4374.077274,4402.258511,114.9782588,510.4390267,0,,304.1939054,559.4899463,4374.026727,4409.63774,167.7559382,4375.433693,167.8495255,1488838.009,19132131,12799,0,0,0,0,0,0,0
org.apache.tools.ant.types.resources.Sort,0,1,1,0,0,0,1,0,0,4,11,20,2,9,75,0.528326689,3,4486.082032,424.0002624,439.5816193,501.5974482,488.0002279,4492.582776,4466.087773,4493.458801,119.3314711,509.3839416,3,,278.2045988,563.773004,4466.013566,4501.443768,75.85011811,4467.50624,75.88171108,675545.0042,19945424,13724,0,1,0,1,1,1,3
org.apache.tools.ant.filters.HeadFilter,0,0,0,0,0,0,0,0,0,10,5,25,1,4,251,0.921356999,1,4311.099164,426.0000073,439.9727264,506.0988046,494.0000063,4318.348758,4290.126921,4318.692974,114.8433716,509.0275042,0,,362.4654262,562.2970745,4290.018164,4326.693657,251.3182038,4291.410025,251.4852909,2216606.014,18404363,12363,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.JikesOutputParser,0,0,0,0,0,0,0,0,0,12,3,22,1,2,156,0.911310343,1,4405.644221,426.0000092,439.4769619,507.6219065,496.0000079,4412.962837,4385.139679,4413.075345,113.5297318,508.5990562,0,,307.8860431,563.7064839,4385.013984,4421.084709,156.3878002,4386.329787,156.6474363,1392478.009,19228491,11930,0,0,0,0,0,0,0
org.apache.tools.ant.types.selectors.NotSelector,0,0,0,0,0,0,0,0,0,4,8,13,6,2,44,0.363409115,12,4516.10828,415.0004883,430.9071826,504.5166003,491.0004127,4523.725235,4497.1362,4523.833883,121.1651765,505.4898614,0,,278.542575,563.6390689,4497.013802,4532.184683,45.38747252,4498.49586,45.47543862,397685.0026,20223284,13731,0,0,0,0,0,0,0
org.apache.tools.ant.types.ResourceLocation,0,0,0,0,0,0,0,0,0,7,6,8,6,0,43,0.969775571,4,4517.846058,423.0000011,437.8333016,505.7845391,493.0000009,4524.936795,4498.152176,4524.827953,118.9033221,504.8098652,0,,283.3265147,566.0953983,4498.008386,4533.482988,43.85144843,4499.419185,44.03121867,388685.0025,20232284,13049,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.compilers.CompilerAdapterFactory,0,0,0,0,0,0,0,0,0,4,14,27,1,13,221,0.949672248,2,4340.85533,425.000003,440.5462518,498.6792556,485.0000026,4347.139864,4320.066666,4348.495027,118.4567432,510.3577177,0,,341.1080039,561.3644093,4320.020833,4356.320695,221.4749547,4321.557127,221.4349646,1958308.012,18662661,13717,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.WaitFor,0,1,1,0,0,0,1,0,0,9,5,26,0,5,185,0.447618382,1,4376.781009,426.0003581,440.2238067,506.3170943,494.0003088,4383.921988,4356.117537,4384.374528,115.5205609,510.2205406,3,,320.0080912,562.7148479,4356.016711,4392.195806,185.4103691,4357.414027,185.5639509,1645971.01,18974998,12583,0,1,0,1,1,1,3
org.apache.tools.ant.types.Quantifier,0,0,0,0,0,0,0,0,0,6,9,16,1,8,195,0.972268535,2,4366.731157,425.0000009,440.023863,503.0864737,490.0000008,4373.535869,4346.096755,4374.325662,117.6307783,509.9068542,0,,333.9744877,566.5624414,4346.007771,4382.774121,195.2111993,4347.494911,195.2633936,1732981.011,18887988,13268,0,0,0,0,0,0,0
org.apache.tools.ant.util.UUEncoder,0,0,0,0,0,0,0,0,0,6,1,16,1,0,202,0.984771837,2,4359.764443,425.0000003,440.023863,510.881591,498.0000002,4367.484974,4339.157752,4367.371063,119.8540779,509.9068542,0,,338.0573956,566.5624414,4339.007783,4375.832949,202.1442604,4340.497322,202.2549965,1793776.011,18827193,13268,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.email.MimeMailer,0,1,1,0,0,1,0,0,0,5,7,69,1,7,379,0.990570788,1,4183.744734,426.0000001,441.2493626,505.2613185,492.0000001,4190.97936,4162.10812,4191.569277,118.8486432,510.1313556,4,,435.6018215,543.1114066,4162.120487,4197.286504,380.3475219,4163.588476,380.3176663,3298506.022,17322463,13444,1,0,0,0,2,5,4
org.apache.tools.ant.taskdefs.optional.native2ascii.DefaultNative2Ascii,0,0,0,0,0,0,0,0,0,5,8,13,2,6,53,0.827776505,3,4507.984028,424.000035,439.3187909,504.2876163,491.0000302,4514.778511,4488.107062,4515.325016,119.1049957,509.1571467,0,,280.0213559,567.134023,4488.006514,4523.691524,53.57632989,4489.473132,53.65979519,478550.003,20142419,13500,0,0,0,0,0,0,0
org.apache.tools.ant.types.FilterSetCollection,0,0,0,0,0,0,0,0,0,5,9,13,8,1,69,0.959803913,3,4492.055209,424.0000019,439.3187909,503.3140173,490.0000016,4498.764719,4472.144899,4498.764719,120.503112,503.3140173,0,,283.6101099,561.8941181,4472.018567,4507.161967,70.18322273,4473.478401,70.29813425,621910.004,19999059,13500,0,0,0,0,0,0,0
org.apache.tools.ant.util.depend.DependencyAnalyzer,0,0,0,0,0,0,0,0,0,10,5,10,4,1,10,1,2,4550.888485,425,439.0045558,506.0988046,494,4557.850041,4531.143013,4557.850041,115.7410904,506.0988046,0,,278.1895107,566.8509504,4531.006939,4566.320291,12.75618964,4532.335049,12.95955723,90730.00093,20530239,12378,0,0,0,0,0,0,0
org.apache.tools.ant.filters.StripLineComments,0,0,0,0,0,0,0,0,0,8,5,26,1,4,172,0.929387778,1,4389.719467,426.0000059,440.4770142,506.5372642,494.000005,4396.839433,4369.124626,4397.177504,116.7604385,509.4634432,0,,312.8325461,561.8300455,4369.019195,4404.97605,172.497102,4370.435333,172.6363983,1532546.01,19088423,12806,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.script.ScriptDefBase,0,0,0,0,0,0,0,0,0,8,5,25,1,5,152,4.3486E-112,1,4409.625494,426.0011737,440.4770142,506.5372642,494.0010121,4416.713371,4389.116654,4417.04992,116.4817582,509.4634432,0,,303.2988061,562.2970745,4389.017754,4424.872767,152.5299488,4390.428795,152.6677415,1357385.008,19263584,12807,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.ResourceCount,0,0,0,0,0,0,0,0,0,8,7,25,0,7,133,0.230176017,1,4428.537004,426.0006956,440.4770142,504.5869598,492.0006023,4435.372363,4408.102086,4436.041929,115.9482643,510.4390267,0,,294.3004242,563.1811432,4408.015262,4443.831342,133.5375491,4409.422638,133.6669038,1190242.007,19430727,12807,0,0,0,0,0,0,0
org.apache.tools.ant.types.Comparison,0,0,0,0,0,0,0,0,0,5,9,10,7,2,185,0.974755155,4,4376.490032,423.0000008,438.3537384,503.3140173,490.0000007,4383.473052,4356.140608,4383.584948,120.2081528,504.2876163,0,,333.670436,564.2384248,4356.012757,4392.391262,185.2944221,4357.517757,185.3675521,1645955.01,18975014,13503,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.extension.resolvers.URLResolver,0,0,0,0,0,0,0,0,0,8,6,24,1,5,133,0.435201179,1,4428.537004,426.0003744,440.4770142,505.5620635,493.0003235,4435.483401,4408.116151,4435.929779,116.4817582,509.4634432,0,,295.2446051,562.7654929,4408.016376,4443.778685,133.5602883,4409.422638,133.7036153,1190241.007,19430728,12808,0,0,0,0,0,0,0
org.apache.tools.ant.types.spi.Service,0,0,0,0,0,0,0,0,0,7,5,27,1,4,115,0.950172345,1,4446.453868,426.0000029,440.7323451,506.7593117,494.0000025,4453.483131,4426.123021,4453.816902,117.7200068,509.684216,0,,284.9305865,561.3644093,4426.020334,4461.457833,115.7917439,4427.442264,115.922016,1031232.006,19589737,13030,0,0,0,0,0,0,0
org.apache.tools.ant.util.optional.JavaxScriptRunner,0,0,0,0,0,0,0,0,0,6,4,34,0,4,236,0.933619539,1,4326.026005,426.0000052,440.9897958,507.9576754,495.0000045,4333.364743,4305.126479,4333.708458,118.6802427,510.881591,0,,345.6345098,559.0348826,4305.028796,4341.145586,236.5330848,4306.509143,236.6006674,2087690.013,18533279,13250,0,0,0,0,0,0,0
org.apache.tools.ant.util.ReflectWrapper,0,0,0,0,0,0,0,0,0,6,3,14,2,1,58,0.971716578,2,4503.100487,425.0000009,440.023863,508.9322155,496.0000008,4510.355308,4483.144544,4510.355308,119.5491531,508.9322155,0,,280.0220994,566.6498037,4483.007374,4518.670269,58.55760134,4484.449242,58.70189253,523406.0033,20097563,13270,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.RenameExtensions,0,0,0,0,0,0,0,0,0,6,9,33,0,9,205,0.141828132,1,4356.876404,426.0008644,440.9897958,503.0864737,490.0007515,4363.598973,4336.090405,4364.504554,117.3882447,510.881591,0,,326.3171737,559.4899463,4336.026962,4371.947507,205.6138319,4337.498357,205.656159,1819818.011,18801151,13251,0,0,0,0,0,0,0
org.apache.tools.ant.listener.TimestampedLogger,0,0,0,0,0,0,0,0,0,4,1,15,0,1,49,0.959987915,3,4511.966312,424.0000019,439.5816193,511.331595,498.0000016,4519.520771,4492.144254,4519.520771,121.4578116,511.331595,0,,277.2914754,567.9198887,4492.00524,4527.758496,49.46871663,4493.497524,49.56490666,442632.0027,20178337,13729,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.cvslib.CvsVersion,0,0,0,0,0,0,0,0,0,7,3,26,1,2,210,0.217744135,1,4351.900389,426.0007182,440.7323451,508.7091507,496.0006169,4359.309234,4331.14142,4359.423127,118.2962383,509.684216,0,,334.9582048,561.8300455,4331.019363,4367.28909,210.3924335,4332.473889,210.5101378,1863146.012,18757823,13031,0,0,0,0,0,0,0
org.apache.tools.ant.types.selectors.modifiedselector.DigestAlgorithm,0,0,0,0,0,0,0,0,0,7,3,26,1,2,218,0.966046146,1,4343.938881,426.0000014,440.7323451,508.7091507,496.0000012,4351.361281,4323.141682,4351.475382,118.2962383,509.684216,0,,339.9668394,561.8300455,4323.019399,4359.355686,218.3775569,4324.476616,218.4928167,1932378.012,18688591,13031,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.extension.resolvers.AntResolver,0,0,0,0,0,0,0,0,0,7,6,25,1,5,104,0.392994885,1,4457.403392,426.0004325,440.7323451,505.7845391,493.0003737,4464.304873,4437.115392,4464.748369,117.4436035,509.684216,0,,282.5845141,562.2970745,4437.017562,4472.487786,104.7659203,4438.438689,104.8921152,933737.0058,19687232,13032,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.cvslib.CvsTagEntry,0,0,0,0,0,0,0,0,0,7,1,11,1,0,105,0.949984233,2,4456.312489,425.0000029,439.7658468,510.6593777,498.0000025,4463.866037,4436.154303,4463.754586,118.9033221,509.684216,0,,296.0075112,568.9797887,4436.003793,4472.340998,105.1407325,4437.439014,105.3061668,942596.0058,19678373,13046,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.perforce.P4Add,0,0,0,0,0,0,0,0,0,6,7,29,0,7,195,0.954477409,1,4366.828598,426.0000024,440.9897958,505.0346523,492.0000021,4373.760396,4346.103542,4374.439393,117.8812962,510.881591,0,,323.4066968,561.3243269,4346.020833,4382.100067,195.4950132,4347.494911,195.5539016,1732994.011,18887975,13255,0,0,0,0,0,0,0
org.apache.tools.ant.util.RegexpPatternMapper,0,1,1,0,0,1,0,0,0,7,4,24,0,4,186,0.469311966,1,4375.785758,426.0003306,440.7323451,507.7341824,495.0002845,4383.041182,4355.125027,4383.381001,117.7200068,510.6593777,4,,322.2161868,563.6488268,4355.014227,4391.323832,186.3426601,4356.465769,186.4521188,1654680.01,18966289,13033,1,0,0,0,2,5,4
org.apache.tools.ant.taskdefs.optional.jsp.JspNameMangler,0,0,0,0,0,0,0,0,0,7,2,24,1,1,373,0.974697511,1,4189.713594,426.0000008,440.7323451,509.684216,497.0000006,4197.52701,4168.155467,4197.52701,118.5959527,509.684216,0,,455.0084651,562.7654929,4168.017319,4205.820847,373.1728965,4169.531508,373.2472138,3248481.021,17372488,13033,0,0,0,0,0,0,0
org.apache.tools.ant.types.Environment,0,0,0,0,0,0,0,0,0,4,8,10,6,2,51,0.969698799,7,4509.600869,420.0000011,435.7246837,504.5166003,491.0000009,4516.766653,4490.136412,4516.875469,121.1651765,505.4898614,0,,282.6829703,565.1088391,4490.010417,4525.422411,51.90752454,4491.498191,51.9945933,460591.003,20160378,13734,0,0,0,0,0,0,0
org.apache.tools.ant.util.IdentityStack,0,0,0,0,0,0,0,0,0,6,1,12,1,0,74,0.949984754,2,4487.172161,425.0000029,440.023863,510.881591,498.0000025,4494.673848,4467.153232,4494.56316,119.8540779,509.9068542,0,,285.6328417,568.4936235,4467.004425,4503.029425,74.24832102,4468.454431,74.3969846,666604.0041,19954365,13272,0,0,0,0,0,0,0
org.apache.tools.ant.util.TeeOutputStream,0,0,0,0,0,0,0,0,0,6,4,12,4,0,70,0.969775571,2,4491.154195,425.0000011,440.023863,507.9576754,495.0000009,4498.31813,4471.153095,4498.208199,119.8540779,506.9832344,0,,284.7159913,565.8727772,4471.008874,4506.667616,70.54646416,4472.45313,70.69562523,630852.0039,19990117,13272,0,0,0,0,0,0,0
org.apache.tools.ant.filters.PrefixLines,0,0,0,0,0,0,0,0,0,7,4,23,1,3,150,0.929387778,1,4411.616144,426.0000059,440.7323451,507.7341824,495.000005,4418.812736,4391.131631,4419.037225,118.0042372,509.684216,0,,304.0553958,563.2352972,4391.015179,4426.97583,150.4469145,4392.453756,150.5748082,1339823.008,19281146,13034,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.compilers.Gcj,0,0,0,0,0,0,0,0,0,5,8,34,1,7,216,3.07166E-11,1,4345.929245,426.0011737,441.2493626,504.2876163,491.0010183,4352.78141,4325.104045,4353.4623,118.8486432,510.1313556,0,,332.5545108,558.1442466,4325.031997,4360.86574,216.6704816,4326.528632,216.6962157,1915090.012,18705879,13479,0,0,0,0,0,0,0
org.apache.tools.ant.FileScanner,0,0,0,0,0,0,0,0,0,14,5,14,5,0,14,1,1,4546.99956,426,438.9897493,505.2444953,494,4553.873626,4527.151201,4553.765255,112.2719912,504.2667945,0,,274.3755882,564.0257086,4527.012776,4562.001096,17.64131122,4528.240828,17.92863066,126966.0013,20494003,11510,0,0,0,0,0,0,0
